time,timezone,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,direct_radiation,soil_moisture_28_to_100cm,soil_temperature_28_to_100cm
2025-03-02T22:00,Asia/Kolkata,28.0,40.0,0.0,13.8,344.0,0.0,0.251,30.3
2025-03-02T23:00,Asia/Kolkata,27.2,44.0,0.0,9.2,359.0,0.0,0.251,30.3
2025-03-03T00:00,Asia/Kolkata,26.3,49.0,0.0,11.4,356.0,0.0,0.251,30.3
2025-03-03T01:00,Asia/Kolkata,25.5,55.0,0.0,11.9,1.0,0.0,0.251,30.3
2025-03-03T02:00,Asia/Kolkata,25.0,56.0,0.0,11.1,8.0,0.0,0.251,30.3
2025-03-03T03:00,Asia/Kolkata,24.8,54.0,0.0,10.9,9.0,0.0,0.251,30.3
2025-03-03T04:00,Asia/Kolkata,24.8,52.0,0.0,9.8,18.0,0.0,0.251,30.3
2025-03-03T05:00,Asia/Kolkata,24.9,51.0,0.0,9.3,27.0,0.0,0.251,30.3
2025-03-03T06:00,Asia/Kolkata,24.4,52.0,0.0,5.5,11.0,0.0,0.251,30.3
2025-03-03T07:00,Asia/Kolkata,24.6,50.0,0.0,6.9,14.0,3.0,0.251,30.3
2025-03-03T08:00,Asia/Kolkata,26.4,45.0,0.0,7.0,12.0,91.0,0.251,30.3
2025-03-03T09:00,Asia/Kolkata,30.0,34.0,0.0,6.3,360.0,280.0,0.251,30.3
2025-03-03T10:00,Asia/Kolkata,33.2,25.0,0.0,7.0,356.0,462.0,0.251,30.3
2025-03-03T11:00,Asia/Kolkata,35.5,20.0,0.0,8.0,344.0,577.0,0.251,30.3
2025-03-03T12:00,Asia/Kolkata,36.3,21.0,0.0,11.3,324.0,654.0,0.251,30.3
2025-03-03T13:00,Asia/Kolkata,35.3,32.0,0.0,14.7,313.0,704.0,0.251,30.3
2025-03-03T14:00,Asia/Kolkata,34.5,36.0,0.0,16.7,315.0,599.0,0.251,30.3
2025-03-03T15:00,Asia/Kolkata,34.0,35.0,0.0,17.7,316.0,470.0,0.251,30.3
2025-03-03T16:00,Asia/Kolkata,33.5,33.0,0.0,17.2,322.0,274.0,0.251,30.3
2025-03-03T17:00,Asia/Kolkata,32.2,38.0,0.0,16.2,329.0,73.0,0.251,30.3
2025-03-03T18:00,Asia/Kolkata,31.0,40.0,0.0,15.9,337.0,9.0,0.251,30.3
2025-03-03T19:00,Asia/Kolkata,30.3,40.0,0.0,16.8,343.0,0.0,0.251,30.3
2025-03-03T20:00,Asia/Kolkata,29.8,36.0,0.0,16.8,350.0,0.0,0.251,30.3
2025-03-03T21:00,Asia/Kolkata,29.6,32.0,0.0,15.8,353.0,0.0,0.251,30.3
2025-03-03T22:00,Asia/Kolkata,29.4,30.0,0.0,14.9,360.0,0.0,0.251,30.3
2025-03-03T23:00,Asia/Kolkata,29.1,29.0,0.0,13.9,2.0,0.0,0.251,30.3
2025-03-04T00:00,Asia/Kolkata,28.7,31.0,0.0,13.1,9.0,0.0,0.251,30.3
2025-03-04T01:00,Asia/Kolkata,28.0,33.0,0.0,10.0,7.0,0.0,0.251,30.3
2025-03-04T02:00,Asia/Kolkata,27.1,35.0,0.0,6.5,2.0,0.0,0.251,30.3
2025-03-04T03:00,Asia/Kolkata,26.6,37.0,0.0,6.1,348.0,0.0,0.251,30.3
2025-03-04T04:00,Asia/Kolkata,26.2,39.0,0.0,7.0,347.0,0.0,0.251,30.4
2025-03-04T05:00,Asia/Kolkata,25.8,41.0,0.0,8.3,344.0,0.0,0.251,30.4
2025-03-04T06:00,Asia/Kolkata,25.0,47.0,0.0,8.6,352.0,0.0,0.251,30.3
2025-03-04T07:00,Asia/Kolkata,25.1,44.0,0.0,10.3,356.0,4.0,0.251,30.3
2025-03-04T08:00,Asia/Kolkata,27.0,39.0,0.0,10.9,353.0,90.0,0.251,30.3
2025-03-04T09:00,Asia/Kolkata,30.0,33.0,0.0,12.1,353.0,200.0,0.251,30.3
2025-03-04T10:00,Asia/Kolkata,32.4,27.0,0.0,16.0,360.0,442.0,0.251,30.3
2025-03-04T11:00,Asia/Kolkata,34.5,22.0,0.0,16.0,2.0,588.0,0.251,30.3
2025-03-04T12:00,Asia/Kolkata,35.9,19.0,0.0,13.5,352.0,669.0,0.251,30.3
2025-03-04T13:00,Asia/Kolkata,35.9,22.0,0.0,14.0,325.0,729.0,0.251,30.3
2025-03-04T14:00,Asia/Kolkata,33.4,45.0,0.0,18.3,319.0,687.0,0.251,30.3
2025-03-04T15:00,Asia/Kolkata,32.4,52.0,0.0,19.0,323.0,590.0,0.251,30.3
2025-03-04T16:00,Asia/Kolkata,31.8,50.0,0.0,18.8,326.0,421.0,0.251,30.3
2025-03-04T17:00,Asia/Kolkata,30.9,49.0,0.0,17.9,331.0,217.0,0.251,30.3
2025-03-04T18:00,Asia/Kolkata,29.4,51.0,0.0,16.4,334.0,44.0,0.251,30.3
2025-03-04T19:00,Asia/Kolkata,28.6,53.0,0.0,15.6,338.0,0.0,0.251,30.4
2025-03-04T20:00,Asia/Kolkata,28.8,46.0,0.0,17.1,348.0,0.0,0.251,30.4
2025-03-04T21:00,Asia/Kolkata,28.7,42.0,0.0,16.5,354.0,0.0,0.251,30.4
2025-03-04T22:00,Asia/Kolkata,28.5,39.0,0.0,14.3,7.0,0.0,0.251,30.4
2025-03-04T23:00,Asia/Kolkata,28.3,38.0,0.0,14.6,9.0,0.0,0.251,30.4
2025-03-05T00:00,Asia/Kolkata,28.1,36.0,0.0,15.3,2.0,0.0,0.251,30.4
2025-03-05T01:00,Asia/Kolkata,27.7,34.0,0.0,14.6,4.0,0.0,0.251,30.4
2025-03-05T02:00,Asia/Kolkata,27.3,33.0,0.0,13.7,359.0,0.0,0.251,30.4
2025-03-05T03:00,Asia/Kolkata,26.7,33.0,0.0,12.6,358.0,0.0,0.251,30.4
2025-03-05T04:00,Asia/Kolkata,26.2,33.0,0.0,12.4,359.0,0.0,0.251,30.4
2025-03-05T05:00,Asia/Kolkata,25.7,33.0,0.0,12.6,358.0,0.0,0.251,30.4
2025-03-05T06:00,Asia/Kolkata,24.4,38.0,0.0,11.0,360.0,0.0,0.251,30.4
2025-03-05T07:00,Asia/Kolkata,24.3,38.0,0.0,9.1,14.0,5.0,0.251,30.4
2025-03-05T08:00,Asia/Kolkata,26.1,34.0,0.0,7.3,17.0,104.0,0.251,30.4
2025-03-05T09:00,Asia/Kolkata,29.1,28.0,0.0,7.3,20.0,301.0,0.251,30.4
2025-03-05T10:00,Asia/Kolkata,32.2,23.0,0.0,7.4,18.0,499.0,0.251,30.4
2025-03-05T11:00,Asia/Kolkata,34.8,19.0,0.0,6.7,5.0,658.0,0.251,30.4
2025-03-05T12:00,Asia/Kolkata,36.5,16.0,0.0,6.8,343.0,756.0,0.251,30.4
2025-03-05T13:00,Asia/Kolkata,36.9,17.0,0.0,9.1,309.0,783.0,0.251,30.4
2025-03-05T14:00,Asia/Kolkata,35.5,28.0,0.0,13.6,304.0,735.0,0.251,30.4
2025-03-05T15:00,Asia/Kolkata,34.9,29.0,0.0,15.1,305.0,617.0,0.251,30.4
2025-03-05T16:00,Asia/Kolkata,33.6,28.0,0.0,16.9,315.0,445.0,0.251,30.4
2025-03-05T17:00,Asia/Kolkata,31.7,32.0,0.0,14.6,328.0,240.0,0.251,30.4
2025-03-05T18:00,Asia/Kolkata,29.3,46.0,0.0,15.4,323.0,57.0,0.251,30.4
2025-03-05T19:00,Asia/Kolkata,28.4,47.0,0.0,14.6,333.0,0.0,0.251,30.4
2025-03-05T20:00,Asia/Kolkata,28.5,41.0,0.0,15.4,334.0,0.0,0.251,30.4
2025-03-05T21:00,Asia/Kolkata,28.7,32.0,0.0,12.1,343.0,0.0,0.251,30.4
2025-03-05T22:00,Asia/Kolkata,28.9,22.0,0.0,12.3,357.0,0.0,0.251,30.4
2025-03-05T23:00,Asia/Kolkata,28.9,18.0,0.0,12.7,7.0,0.0,0.251,30.4
2025-03-06T00:00,Asia/Kolkata,28.1,18.0,0.0,10.4,17.0,0.0,0.251,30.4
2025-03-06T01:00,Asia/Kolkata,27.3,20.0,0.0,10.8,21.0,0.0,0.25,30.4
2025-03-06T02:00,Asia/Kolkata,26.4,22.0,0.0,9.9,19.0,0.0,0.25,30.4
2025-03-06T03:00,Asia/Kolkata,25.6,23.0,0.0,7.9,12.0,0.0,0.25,30.4
2025-03-06T04:00,Asia/Kolkata,24.9,24.0,0.0,8.9,6.0,0.0,0.25,30.4
2025-03-06T05:00,Asia/Kolkata,24.4,25.0,0.0,9.8,14.0,0.0,0.25,30.4
2025-03-06T06:00,Asia/Kolkata,22.7,33.0,0.0,6.8,29.0,0.0,0.25,30.4
2025-03-06T07:00,Asia/Kolkata,22.6,33.0,0.0,6.4,45.0,5.0,0.25,30.4
2025-03-06T08:00,Asia/Kolkata,24.7,28.0,0.0,5.8,54.0,112.0,0.25,30.4
2025-03-06T09:00,Asia/Kolkata,27.8,22.0,0.0,4.3,57.0,317.0,0.25,30.4
2025-03-06T10:00,Asia/Kolkata,31.1,18.0,0.0,2.8,75.0,519.0,0.25,30.4
2025-03-06T11:00,Asia/Kolkata,33.9,15.0,0.0,1.1,279.0,675.0,0.25,30.4
2025-03-06T12:00,Asia/Kolkata,34.9,16.0,0.0,6.2,292.0,770.0,0.25,30.4
2025-03-06T13:00,Asia/Kolkata,35.1,19.0,0.0,9.7,292.0,794.0,0.25,30.4
2025-03-06T14:00,Asia/Kolkata,34.4,21.0,0.0,12.8,298.0,745.0,0.25,30.4
2025-03-06T15:00,Asia/Kolkata,33.4,19.0,0.0,15.4,312.0,626.0,0.25,30.4
2025-03-06T16:00,Asia/Kolkata,32.4,24.0,0.0,15.3,322.0,447.0,0.25,30.4
2025-03-06T17:00,Asia/Kolkata,30.9,38.0,0.0,13.5,318.0,238.0,0.25,30.4
2025-03-06T18:00,Asia/Kolkata,29.2,40.0,0.0,14.0,324.0,57.0,0.25,30.4
2025-03-06T19:00,Asia/Kolkata,28.4,38.0,0.0,16.4,334.0,0.0,0.25,30.4
2025-03-06T20:00,Asia/Kolkata,28.5,32.0,0.0,16.5,344.0,0.0,0.25,30.4
2025-03-06T21:00,Asia/Kolkata,28.0,30.0,0.0,13.1,353.0,0.0,0.25,30.4
2025-03-06T22:00,Asia/Kolkata,27.6,25.0,0.0,9.4,7.0,0.0,0.25,30.4
2025-03-06T23:00,Asia/Kolkata,27.1,23.0,0.0,9.7,2.0,0.0,0.25,30.5
2025-03-07T00:00,Asia/Kolkata,27.0,24.0,0.0,11.9,355.0,0.0,0.25,30.5
2025-03-07T01:00,Asia/Kolkata,26.8,23.0,0.0,10.2,7.0,0.0,0.25,30.5
2025-03-07T02:00,Asia/Kolkata,26.2,23.0,0.0,9.2,12.0,0.0,0.25,30.5
2025-03-07T03:00,Asia/Kolkata,25.7,23.0,0.0,10.0,9.0,0.0,0.25,30.5
2025-03-07T04:00,Asia/Kolkata,25.4,22.0,0.0,10.3,6.0,0.0,0.25,30.5
2025-03-07T05:00,Asia/Kolkata,25.3,20.0,0.0,10.8,5.0,0.0,0.25,30.5
2025-03-07T06:00,Asia/Kolkata,24.6,22.0,0.0,9.7,4.0,0.0,0.25,30.5
2025-03-07T07:00,Asia/Kolkata,24.6,22.0,0.0,8.9,14.0,6.0,0.25,30.5
2025-03-07T08:00,Asia/Kolkata,26.4,20.0,0.0,7.6,28.0,109.0,0.25,30.5
2025-03-07T09:00,Asia/Kolkata,29.4,17.0,0.0,5.9,40.0,309.0,0.25,30.4
2025-03-07T10:00,Asia/Kolkata,32.5,15.0,0.0,5.3,35.0,508.0,0.25,30.4
2025-03-07T11:00,Asia/Kolkata,35.0,13.0,0.0,3.8,11.0,666.0,0.25,30.4
2025-03-07T12:00,Asia/Kolkata,36.6,11.0,0.0,3.1,324.0,762.0,0.25,30.4
2025-03-07T13:00,Asia/Kolkata,37.0,12.0,0.0,6.3,290.0,786.0,0.25,30.4
2025-03-07T14:00,Asia/Kolkata,35.8,23.0,0.0,11.6,294.0,735.0,0.25,30.4
2025-03-07T15:00,Asia/Kolkata,35.1,24.0,0.0,13.4,301.0,616.0,0.25,30.4
2025-03-07T16:00,Asia/Kolkata,33.4,27.0,0.0,14.4,310.0,443.0,0.25,30.4
2025-03-07T17:00,Asia/Kolkata,31.6,34.0,0.0,14.7,323.0,239.0,0.25,30.4
2025-03-07T18:00,Asia/Kolkata,29.8,42.0,0.0,15.8,326.0,58.0,0.25,30.4
2025-03-07T19:00,Asia/Kolkata,28.9,45.0,0.0,16.5,328.0,0.0,0.25,30.5
2025-03-07T20:00,Asia/Kolkata,28.7,40.0,0.0,16.8,335.0,0.0,0.25,30.5
2025-03-07T21:00,Asia/Kolkata,28.4,39.0,0.0,11.9,342.0,0.0,0.25,30.5
2025-03-07T22:00,Asia/Kolkata,27.4,36.0,0.0,4.0,18.0,0.0,0.25,30.5
2025-03-07T23:00,Asia/Kolkata,27.1,32.0,0.0,4.7,351.0,0.0,0.25,30.5
2025-03-08T00:00,Asia/Kolkata,27.3,29.0,0.0,7.3,337.0,0.0,0.25,30.5
2025-03-08T01:00,Asia/Kolkata,26.5,32.0,0.0,8.5,335.0,0.0,0.25,30.5
2025-03-08T02:00,Asia/Kolkata,25.8,35.0,0.0,9.0,338.0,0.0,0.25,30.5
2025-03-08T03:00,Asia/Kolkata,25.3,38.0,0.0,10.1,343.0,0.0,0.25,30.5
2025-03-08T04:00,Asia/Kolkata,25.1,35.0,0.0,9.6,348.0,0.0,0.25,30.5
2025-03-08T05:00,Asia/Kolkata,24.9,32.0,0.0,8.1,357.0,0.0,0.25,30.5
2025-03-08T06:00,Asia/Kolkata,23.7,36.0,0.0,6.7,5.0,0.0,0.25,30.5
2025-03-08T07:00,Asia/Kolkata,23.6,35.0,0.0,6.3,24.0,6.0,0.25,30.5
2025-03-08T08:00,Asia/Kolkata,25.8,30.0,0.0,5.7,44.0,111.0,0.25,30.5
2025-03-08T09:00,Asia/Kolkata,29.5,24.0,0.0,3.7,47.0,310.0,0.25,30.5
2025-03-08T10:00,Asia/Kolkata,33.2,18.0,0.0,2.9,11.0,507.0,0.25,30.5
2025-03-08T11:00,Asia/Kolkata,35.4,15.0,0.0,3.7,325.0,663.0,0.25,30.5
2025-03-08T12:00,Asia/Kolkata,36.1,16.0,0.0,7.3,290.0,756.0,0.25,30.5
2025-03-08T13:00,Asia/Kolkata,35.6,20.0,0.0,12.0,287.0,779.0,0.25,30.5
2025-03-08T14:00,Asia/Kolkata,34.5,25.0,0.0,14.7,295.0,729.0,0.25,30.5
2025-03-08T15:00,Asia/Kolkata,33.6,30.0,0.0,14.9,304.0,612.0,0.25,30.5
2025-03-08T16:00,Asia/Kolkata,32.6,35.0,0.0,14.8,312.0,439.0,0.25,30.5
2025-03-08T17:00,Asia/Kolkata,31.3,39.0,0.0,14.1,313.0,235.0,0.25,30.5
2025-03-08T18:00,Asia/Kolkata,29.4,48.0,0.0,12.2,323.0,57.0,0.25,30.5
2025-03-08T19:00,Asia/Kolkata,28.3,56.0,0.0,12.4,326.0,0.0,0.25,30.5
2025-03-08T20:00,Asia/Kolkata,28.3,51.0,0.0,13.0,333.0,0.0,0.25,30.5
2025-03-08T21:00,Asia/Kolkata,27.7,52.0,0.0,14.3,335.0,0.0,0.25,30.5
2025-03-08T22:00,Asia/Kolkata,27.1,57.0,0.0,9.6,354.0,0.0,0.25,30.5
2025-03-08T23:00,Asia/Kolkata,26.4,56.0,0.0,5.0,75.0,0.0,0.25,30.5
2025-03-09T00:00,Asia/Kolkata,25.5,55.0,0.0,3.2,344.0,0.0,0.25,30.5
2025-03-09T01:00,Asia/Kolkata,24.9,56.0,0.0,3.4,72.0,0.0,0.25,30.5
2025-03-09T02:00,Asia/Kolkata,24.7,53.0,0.0,1.5,353.0,0.0,0.25,30.5
2025-03-09T03:00,Asia/Kolkata,24.3,55.0,0.0,0.6,56.0,0.0,0.25,30.5
2025-03-09T04:00,Asia/Kolkata,23.8,55.0,0.0,1.0,112.0,0.0,0.25,30.5
2025-03-09T05:00,Asia/Kolkata,23.0,58.0,0.0,1.9,112.0,0.0,0.25,30.5
2025-03-09T06:00,Asia/Kolkata,23.2,57.0,0.0,2.7,53.0,0.0,0.25,30.5
2025-03-09T07:00,Asia/Kolkata,23.5,53.0,0.0,3.4,32.0,6.0,0.25,30.5
2025-03-09T08:00,Asia/Kolkata,26.3,45.0,0.0,4.4,32.0,112.0,0.25,30.5
2025-03-09T09:00,Asia/Kolkata,29.5,36.0,0.0,3.9,28.0,305.0,0.25,30.5
2025-03-09T10:00,Asia/Kolkata,32.6,29.0,0.0,3.6,354.0,500.0,0.25,30.5
2025-03-09T11:00,Asia/Kolkata,35.0,24.0,0.0,4.5,320.0,655.0,0.25,30.5
2025-03-09T12:00,Asia/Kolkata,35.7,28.0,0.0,7.3,300.0,749.0,0.249,30.5
2025-03-09T13:00,Asia/Kolkata,35.2,34.0,0.0,11.0,293.0,771.0,0.249,30.5
2025-03-09T14:00,Asia/Kolkata,34.6,36.0,0.0,13.2,296.0,721.0,0.249,30.5
2025-03-09T15:00,Asia/Kolkata,33.7,38.0,0.0,14.3,304.0,605.0,0.249,30.5
2025-03-09T16:00,Asia/Kolkata,32.9,40.0,0.0,14.4,318.0,434.0,0.249,30.5
2025-03-09T17:00,Asia/Kolkata,31.1,49.0,0.0,15.0,325.0,232.0,0.249,30.5
2025-03-09T18:00,Asia/Kolkata,28.8,66.0,0.0,14.2,330.0,56.0,0.249,30.5
2025-03-09T19:00,Asia/Kolkata,27.7,72.0,0.0,13.0,329.0,0.0,0.249,30.5
2025-03-09T20:00,Asia/Kolkata,27.6,67.0,0.0,11.1,338.0,0.0,0.249,30.5
2025-03-09T21:00,Asia/Kolkata,28.2,54.0,0.0,7.2,12.0,0.0,0.249,30.5
2025-03-09T22:00,Asia/Kolkata,27.8,49.0,0.0,3.9,24.0,0.0,0.249,30.5
2025-03-09T23:00,Asia/Kolkata,27.4,46.0,0.0,3.6,351.0,0.0,0.249,30.5
2025-03-10T00:00,Asia/Kolkata,27.3,42.0,0.0,4.8,349.0,0.0,0.249,30.5
2025-03-10T01:00,Asia/Kolkata,26.7,43.0,0.0,6.6,331.0,0.0,0.249,30.5
2025-03-10T02:00,Asia/Kolkata,26.3,45.0,0.0,9.1,339.0,0.0,0.249,30.5
2025-03-10T03:00,Asia/Kolkata,26.2,44.0,0.0,8.1,357.0,0.0,0.249,30.5
2025-03-10T04:00,Asia/Kolkata,25.3,41.0,0.0,4.8,37.0,0.0,0.249,30.5
2025-03-10T05:00,Asia/Kolkata,25.6,38.0,0.0,7.2,12.0,0.0,0.249,30.5
2025-03-10T06:00,Asia/Kolkata,24.4,47.0,0.0,4.4,63.0,0.0,0.249,30.5
2025-03-10T07:00,Asia/Kolkata,25.1,45.0,0.0,6.8,55.0,6.0,0.249,30.5
2025-03-10T08:00,Asia/Kolkata,27.6,38.0,0.0,7.9,47.0,111.0,0.249,30.5
2025-03-10T09:00,Asia/Kolkata,31.1,30.0,0.0,5.4,70.0,307.0,0.249,30.5
2025-03-10T10:00,Asia/Kolkata,34.9,23.0,0.0,3.6,99.0,502.0,0.249,30.5
2025-03-10T11:00,Asia/Kolkata,36.9,20.0,0.0,4.2,170.0,656.0,0.249,30.5
2025-03-10T12:00,Asia/Kolkata,38.7,17.0,0.0,2.7,233.0,749.0,0.249,30.5
2025-03-10T13:00,Asia/Kolkata,39.1,18.0,0.0,8.3,256.0,772.0,0.249,30.5
2025-03-10T14:00,Asia/Kolkata,38.1,20.0,0.0,13.8,262.0,723.0,0.249,30.5
2025-03-10T15:00,Asia/Kolkata,36.3,22.0,0.0,17.4,264.0,605.0,0.249,30.5
2025-03-10T16:00,Asia/Kolkata,35.0,26.0,0.0,11.3,250.0,432.0,0.249,30.5
2025-03-10T17:00,Asia/Kolkata,33.6,33.0,0.0,8.7,252.0,230.0,0.249,30.5
2025-03-10T18:00,Asia/Kolkata,32.1,38.0,0.0,10.9,303.0,55.0,0.249,30.5
2025-03-10T19:00,Asia/Kolkata,31.0,42.0,0.0,6.5,309.0,0.0,0.249,30.5
2025-03-10T20:00,Asia/Kolkata,30.6,42.0,0.0,2.8,315.0,0.0,0.249,30.5
2025-03-10T21:00,Asia/Kolkata,30.1,41.0,0.0,2.6,39.0,0.0,0.249,30.5
2025-03-10T22:00,Asia/Kolkata,29.6,40.0,0.0,2.7,8.0,0.0,0.249,30.5
2025-03-10T23:00,Asia/Kolkata,29.3,37.0,0.0,2.7,32.0,0.0,0.249,30.6
2025-03-11T00:00,Asia/Kolkata,28.5,39.0,0.0,3.1,77.0,0.0,0.249,30.6
2025-03-11T01:00,Asia/Kolkata,28.0,42.0,0.0,1.7,77.0,0.0,0.249,30.6
2025-03-11T02:00,Asia/Kolkata,27.4,43.0,0.0,1.8,37.0,0.0,0.249,30.6
2025-03-11T03:00,Asia/Kolkata,26.5,46.0,0.0,2.8,105.0,0.0,0.249,30.6
2025-03-11T04:00,Asia/Kolkata,26.1,46.0,0.0,4.1,49.0,0.0,0.249,30.6
2025-03-11T05:00,Asia/Kolkata,25.7,48.0,0.0,4.0,95.0,0.0,0.249,30.6
2025-03-11T06:00,Asia/Kolkata,25.8,51.0,0.0,2.5,90.0,0.0,0.249,30.6
2025-03-11T07:00,Asia/Kolkata,26.5,51.0,0.0,5.6,153.0,7.0,0.249,30.6
2025-03-11T08:00,Asia/Kolkata,28.3,49.0,0.0,4.8,132.0,110.0,0.249,30.6
2025-03-11T09:00,Asia/Kolkata,31.4,39.0,0.0,3.5,141.0,303.0,0.249,30.6
2025-03-11T10:00,Asia/Kolkata,34.3,30.0,0.0,4.2,173.0,494.0,0.249,30.6
2025-03-11T11:00,Asia/Kolkata,36.5,25.0,0.0,4.5,209.0,647.0,0.249,30.6
2025-03-11T12:00,Asia/Kolkata,37.5,23.0,0.0,6.3,235.0,742.0,0.249,30.6
2025-03-11T13:00,Asia/Kolkata,37.3,26.0,0.0,10.6,256.0,767.0,0.249,30.6
2025-03-11T14:00,Asia/Kolkata,36.3,30.0,0.0,13.9,271.0,717.0,0.249,30.6
2025-03-11T15:00,Asia/Kolkata,35.0,34.0,0.0,15.4,281.0,597.0,0.249,30.6
2025-03-11T16:00,Asia/Kolkata,34.3,38.0,0.0,11.4,286.0,426.0,0.249,30.6
2025-03-11T17:00,Asia/Kolkata,32.8,45.0,0.0,13.0,299.0,226.0,0.249,30.6
2025-03-11T18:00,Asia/Kolkata,30.6,55.0,0.0,12.6,298.0,54.0,0.249,30.6
2025-03-11T19:00,Asia/Kolkata,29.5,64.0,0.0,8.5,322.0,0.0,0.249,30.6
2025-03-11T20:00,Asia/Kolkata,29.3,62.0,0.0,3.5,339.0,0.0,0.249,30.7
2025-03-11T21:00,Asia/Kolkata,29.1,60.0,0.0,7.2,22.0,0.0,0.249,30.7
2025-03-11T22:00,Asia/Kolkata,29.0,57.0,0.0,3.7,39.0,0.0,0.249,30.7
2025-03-11T23:00,Asia/Kolkata,28.7,55.0,0.0,5.6,22.0,0.0,0.249,30.7
2025-03-12T00:00,Asia/Kolkata,28.2,54.0,0.0,3.9,34.0,0.0,0.249,30.7
2025-03-12T01:00,Asia/Kolkata,27.5,56.0,0.0,2.6,344.0,0.0,0.249,30.7
2025-03-12T02:00,Asia/Kolkata,26.9,58.0,0.0,3.2,322.0,0.0,0.249,30.7
2025-03-12T03:00,Asia/Kolkata,26.7,59.0,0.0,7.9,333.0,0.0,0.249,30.7
2025-03-12T04:00,Asia/Kolkata,26.1,63.0,0.0,5.6,353.0,0.0,0.249,30.7
2025-03-12T05:00,Asia/Kolkata,25.5,65.0,0.0,4.4,9.0,0.0,0.249,30.7
2025-03-12T06:00,Asia/Kolkata,25.2,62.0,0.0,5.3,8.0,0.0,0.249,30.7
2025-03-12T07:00,Asia/Kolkata,25.9,55.0,0.0,7.2,18.0,7.0,0.249,30.7
2025-03-12T08:00,Asia/Kolkata,28.3,45.0,0.0,5.8,36.0,113.0,0.249,30.7
2025-03-12T09:00,Asia/Kolkata,31.6,35.0,0.0,6.1,23.0,308.0,0.249,30.7
2025-03-12T10:00,Asia/Kolkata,34.5,28.0,0.0,1.7,131.0,503.0,0.249,30.7
2025-03-12T11:00,Asia/Kolkata,36.3,24.0,0.0,1.8,259.0,656.0,0.249,30.7
2025-03-12T12:00,Asia/Kolkata,37.2,24.0,0.0,5.9,259.0,748.0,0.249,30.7
2025-03-12T13:00,Asia/Kolkata,37.1,26.0,0.0,9.8,264.0,772.0,0.249,30.7
2025-03-12T14:00,Asia/Kolkata,36.4,26.0,0.0,12.1,264.0,723.0,0.249,30.7
2025-03-12T15:00,Asia/Kolkata,35.5,30.0,0.0,13.6,277.0,606.0,0.249,30.7
2025-03-12T16:00,Asia/Kolkata,34.1,36.0,0.0,14.4,293.0,433.0,0.249,30.8
2025-03-12T17:00,Asia/Kolkata,32.1,47.0,0.0,13.3,308.0,230.0,0.249,30.8
2025-03-12T18:00,Asia/Kolkata,30.1,63.0,0.0,9.3,297.0,56.0,0.249,30.8
2025-03-12T19:00,Asia/Kolkata,29.2,67.0,0.0,6.5,304.0,0.0,0.249,30.8
2025-03-12T20:00,Asia/Kolkata,28.8,71.0,0.0,4.1,331.0,0.0,0.249,30.8
2025-03-12T21:00,Asia/Kolkata,29.0,66.0,0.0,1.7,103.0,0.0,0.249,30.8
2025-03-12T22:00,Asia/Kolkata,28.5,66.0,0.0,1.9,163.0,0.0,0.249,30.8
2025-03-12T23:00,Asia/Kolkata,28.0,69.0,0.0,2.4,171.0,0.0,0.249,30.8
2025-03-13T00:00,Asia/Kolkata,27.4,74.0,0.0,0.6,198.0,0.0,0.249,30.8
2025-03-13T01:00,Asia/Kolkata,27.2,72.0,0.0,4.3,332.0,0.0,0.249,30.8
2025-03-13T02:00,Asia/Kolkata,26.3,77.0,0.0,2.9,300.0,0.0,0.248,30.8
2025-03-13T03:00,Asia/Kolkata,26.1,80.0,0.0,4.8,315.0,0.0,0.248,30.8
2025-03-13T04:00,Asia/Kolkata,25.5,84.0,0.0,3.7,337.0,0.0,0.248,30.9
2025-03-13T05:00,Asia/Kolkata,25.1,82.0,0.0,5.0,35.0,0.0,0.248,30.9
2025-03-13T06:00,Asia/Kolkata,24.9,81.0,0.0,4.8,53.0,0.0,0.248,30.9
2025-03-13T07:00,Asia/Kolkata,25.5,72.0,0.0,6.0,61.0,7.0,0.248,30.9
2025-03-13T08:00,Asia/Kolkata,28.1,58.0,0.0,4.3,42.0,115.0,0.248,30.9
2025-03-13T09:00,Asia/Kolkata,31.4,43.0,0.0,1.8,37.0,309.0,0.248,30.9
2025-03-13T10:00,Asia/Kolkata,34.0,33.0,0.0,2.3,231.0,502.0,0.248,30.9
2025-03-13T11:00,Asia/Kolkata,34.3,38.0,0.0,9.0,232.0,653.0,0.248,30.9
2025-03-13T12:00,Asia/Kolkata,33.9,40.0,0.0,11.8,242.0,743.0,0.248,30.9
2025-03-13T13:00,Asia/Kolkata,34.3,38.0,0.0,12.0,261.0,766.0,0.248,30.9
2025-03-13T14:00,Asia/Kolkata,34.3,40.0,0.0,12.6,274.0,717.0,0.248,30.9
2025-03-13T15:00,Asia/Kolkata,33.8,43.0,0.0,13.1,282.0,601.0,0.248,30.9
2025-03-13T16:00,Asia/Kolkata,32.9,48.0,0.0,13.2,296.0,430.0,0.248,30.9
2025-03-13T17:00,Asia/Kolkata,32.0,51.0,0.0,12.9,309.0,232.0,0.248,30.9
2025-03-13T18:00,Asia/Kolkata,30.2,61.0,0.0,10.1,294.0,56.0,0.248,30.9
2025-03-13T19:00,Asia/Kolkata,29.1,69.0,0.0,8.2,289.0,0.0,0.248,30.9
