latitude,longitude,elevation,time (IST),temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),windspeed_10m (km/h),winddirection_10m (°),direct_radiation (W/m²),soil_moisture_28_to_100cm (m³/m³),soil_temperature_28_to_100cm (°C),surface_pressure (hPa),wind_gusts_10m (km/h),direct_radiation_instant (W/m²)
20.56239,74.395164,503.0,2024-11-13T17:00,27.2,37.0,0.0,8.9,76.0,75.0,0.318,26.5,954.5,23.0,29.2
20.56239,74.395164,503.0,2024-11-13T18:00,25.1,40.0,0.0,10.3,57.0,1.0,0.314,26.5,954.6,17.3,0.0
20.56239,74.395164,503.0,2024-11-13T19:00,23.4,45.0,0.0,7.0,50.0,0.0,0.314,26.5,955.0,16.9,0.0
20.56239,74.395164,503.0,2024-11-13T20:00,22.2,55.0,0.0,6.9,70.0,0.0,0.314,26.5,956.0,10.8,0.0
20.56239,74.395164,503.0,2024-11-13T21:00,21.2,61.0,0.0,5.1,108.0,0.0,0.314,26.5,956.4,10.1,0.0
20.56239,74.395164,503.0,2024-11-13T22:00,20.7,64.0,0.0,1.3,135.0,0.0,0.314,26.5,956.2,7.2,0.0
20.56239,74.395164,503.0,2024-11-13T23:00,20.3,65.0,0.0,1.0,202.0,0.0,0.314,26.5,956.1,2.5,0.0
20.56239,74.395164,503.0,2024-11-14T00:00,20.0,66.0,0.0,0.4,333.0,0.0,0.314,26.5,955.5,1.8,0.0
20.56239,74.395164,503.0,2024-11-14T01:00,19.4,68.0,0.0,0.5,315.0,0.0,0.314,26.5,955.1,1.4,0.0
20.56239,74.395164,503.0,2024-11-14T02:00,18.6,71.0,0.0,2.1,308.0,0.0,0.314,26.5,954.5,2.9,0.0
20.56239,74.395164,503.0,2024-11-14T03:00,18.0,73.0,0.0,2.7,318.0,0.0,0.314,26.5,954.3,3.6,0.0
20.56239,74.395164,503.0,2024-11-14T04:00,17.6,75.0,0.0,1.8,307.0,0.0,0.314,26.5,954.4,3.6,0.0
20.56239,74.395164,503.0,2024-11-14T05:00,17.2,77.0,0.0,1.8,294.0,0.0,0.314,26.5,954.7,3.2,0.0
20.56239,74.395164,503.0,2024-11-14T06:00,16.6,81.0,0.0,2.8,259.0,0.0,0.321,26.5,955.8,3.6,0.0
20.56239,74.395164,503.0,2024-11-14T07:00,18.0,75.0,0.0,5.3,278.0,16.0,0.321,26.5,957.2,7.2,34.7
20.56239,74.395164,503.0,2024-11-14T08:00,21.4,61.0,0.0,4.0,265.0,141.0,0.321,26.5,958.5,12.6,193.4
20.56239,74.395164,503.0,2024-11-14T09:00,24.3,50.0,0.0,2.4,193.0,324.0,0.321,26.5,959.6,12.2,382.5
20.56239,74.395164,503.0,2024-11-14T10:00,26.6,41.0,0.0,4.7,133.0,487.0,0.321,26.4,959.8,16.6,534.8
20.56239,74.395164,503.0,2024-11-14T11:00,28.6,36.0,0.0,8.3,120.0,601.0,0.321,26.4,959.1,21.6,628.7
20.56239,74.395164,503.0,2024-11-14T12:00,29.8,34.0,0.0,8.8,118.0,654.0,0.321,26.4,958.2,23.8,657.0
20.56239,74.395164,503.0,2024-11-14T13:00,30.3,34.0,0.0,7.3,113.0,641.0,0.321,26.4,957.0,23.0,618.5
20.56239,74.395164,503.0,2024-11-14T14:00,30.6,34.0,0.0,6.1,102.0,561.0,0.32,26.4,956.1,20.9,516.1
20.56239,74.395164,503.0,2024-11-14T15:00,30.5,33.0,0.0,6.0,95.0,422.0,0.32,26.4,955.6,18.4,362.1
20.56239,74.395164,503.0,2024-11-14T16:00,30.0,34.0,0.0,8.1,86.0,243.0,0.32,26.4,955.5,16.9,181.1
20.56239,74.395164,503.0,2024-11-14T17:00,28.1,40.0,0.0,10.7,77.0,71.0,0.32,26.4,955.5,18.0,27.4
20.56239,74.395164,503.0,2024-11-14T18:00,26.5,44.0,0.0,12.6,64.0,1.0,0.316,26.4,955.8,20.2,0.0
20.56239,74.395164,503.0,2024-11-14T19:00,25.2,50.0,0.0,11.4,49.0,0.0,0.316,26.4,956.6,20.9,0.0
20.56239,74.395164,503.0,2024-11-14T20:00,24.2,52.0,0.0,9.0,64.0,0.0,0.316,26.4,957.6,19.1,0.0
20.56239,74.395164,503.0,2024-11-14T21:00,23.0,55.0,0.0,6.1,90.0,0.0,0.316,26.4,958.1,14.8,0.0
20.56239,74.395164,503.0,2024-11-14T22:00,22.3,59.0,0.0,3.2,133.0,0.0,0.316,26.4,957.9,9.0,0.0
20.56239,74.395164,503.0,2024-11-14T23:00,22.0,61.0,0.0,0.4,243.0,0.0,0.316,26.4,957.7,4.3,0.0
20.56239,74.395164,503.0,2024-11-15T00:00,21.2,63.0,0.0,1.5,324.0,0.0,0.316,26.4,957.5,2.2,0.0
20.56239,74.395164,503.0,2024-11-15T01:00,20.4,65.0,0.0,1.9,311.0,0.0,0.316,26.4,956.8,2.9,0.0
20.56239,74.395164,503.0,2024-11-15T02:00,20.0,67.0,0.0,0.9,323.0,0.0,0.316,26.4,956.5,2.9,0.0
20.56239,74.395164,503.0,2024-11-15T03:00,19.5,69.0,0.0,1.7,288.0,0.0,0.316,26.4,955.9,2.2,0.0
20.56239,74.395164,503.0,2024-11-15T04:00,18.8,72.0,0.0,2.6,282.0,0.0,0.316,26.4,955.6,3.6,0.0
20.56239,74.395164,503.0,2024-11-15T05:00,18.4,73.0,0.0,3.0,287.0,0.0,0.316,26.4,955.8,4.0,0.0
20.56239,74.395164,503.0,2024-11-15T06:00,18.7,75.0,0.0,1.8,281.0,0.0,0.321,26.4,956.8,2.5,0.0
20.56239,74.395164,503.0,2024-11-15T07:00,19.9,69.0,0.0,6.0,275.0,13.0,0.321,26.4,957.9,6.8,28.2
20.56239,74.395164,503.0,2024-11-15T08:00,23.1,58.0,0.0,4.6,283.0,131.0,0.321,26.4,959.2,12.6,180.1
20.56239,74.395164,503.0,2024-11-15T09:00,25.9,48.0,0.0,1.9,229.0,309.0,0.321,26.4,959.9,13.3,365.1
20.56239,74.395164,503.0,2024-11-15T10:00,28.1,41.0,0.0,6.7,142.0,472.0,0.321,26.4,960.2,18.7,518.5
20.56239,74.395164,503.0,2024-11-15T11:00,29.5,38.0,0.0,8.9,138.0,579.0,0.321,26.4,959.4,22.7,605.8
20.56239,74.395164,503.0,2024-11-15T12:00,30.4,37.0,0.0,8.5,142.0,636.0,0.321,26.4,958.2,23.4,639.0
20.56239,74.395164,503.0,2024-11-15T13:00,31.3,36.0,0.0,3.9,167.0,561.0,0.321,26.4,956.9,22.7,541.3
20.56239,74.395164,503.0,2024-11-15T14:00,31.3,35.0,0.0,1.7,221.0,269.0,0.32,26.4,955.9,16.2,247.5
20.56239,74.395164,503.0,2024-11-15T15:00,31.3,34.0,0.0,5.1,274.0,163.0,0.32,26.4,955.3,14.0,139.8
20.56239,74.395164,503.0,2024-11-15T16:00,31.2,34.0,0.0,8.3,272.0,168.0,0.32,26.4,954.9,16.2,125.1
20.56239,74.395164,503.0,2024-11-15T17:00,29.2,41.0,0.0,4.2,313.0,52.0,0.32,26.4,955.1,16.9,19.9
20.56239,74.395164,503.0,2024-11-15T18:00,27.2,47.0,0.0,13.7,46.0,1.0,0.317,26.4,955.7,21.6,0.0
20.56239,74.395164,503.0,2024-11-15T19:00,25.8,52.0,0.0,8.2,26.0,0.0,0.317,26.4,956.7,22.7,0.0
20.56239,74.395164,503.0,2024-11-15T20:00,24.2,60.0,0.0,5.8,20.0,0.0,0.317,26.4,957.4,13.7,0.0
20.56239,74.395164,503.0,2024-11-15T21:00,23.4,65.0,0.0,2.2,9.0,0.0,0.317,26.4,957.7,8.3,0.0
20.56239,74.395164,503.0,2024-11-15T22:00,22.6,68.0,0.0,1.0,292.0,0.0,0.317,26.4,957.5,3.2,0.0
20.56239,74.395164,503.0,2024-11-15T23:00,21.9,71.0,0.0,2.0,297.0,0.0,0.317,26.4,957.1,3.2,0.0
20.56239,74.395164,503.0,2024-11-16T00:00,21.4,73.0,0.0,1.5,324.0,0.0,0.317,26.4,956.7,3.6,0.0
20.56239,74.395164,503.0,2024-11-16T01:00,21.0,74.0,0.0,1.5,324.0,0.0,0.317,26.4,956.2,2.5,0.0
20.56239,74.395164,503.0,2024-11-16T02:00,20.5,75.0,0.0,2.3,309.0,0.0,0.317,26.4,955.6,3.6,0.0
20.56239,74.395164,503.0,2024-11-16T03:00,20.1,76.0,0.0,2.7,307.0,0.0,0.317,26.4,955.4,4.0,0.0
20.56239,74.395164,503.0,2024-11-16T04:00,19.9,76.0,0.0,2.2,312.0,0.0,0.317,26.4,955.4,4.0,0.0
20.56239,74.395164,503.0,2024-11-16T05:00,19.6,76.0,0.0,1.1,288.0,0.0,0.317,26.4,955.8,2.9,0.0
20.56239,74.395164,503.0,2024-11-16T06:00,19.4,80.0,0.0,0.4,333.0,0.0,0.322,26.4,956.5,1.8,0.0
20.56239,74.395164,503.0,2024-11-16T07:00,20.4,75.0,0.0,1.2,333.0,12.0,0.322,26.4,957.5,2.2,26.1
20.56239,74.395164,503.0,2024-11-16T08:00,23.0,63.0,0.0,1.3,74.0,118.0,0.322,26.4,958.4,7.9,162.6
20.56239,74.395164,503.0,2024-11-16T09:00,25.5,54.0,0.0,3.5,105.0,287.0,0.321,26.4,959.4,13.7,339.4
20.56239,74.395164,503.0,2024-11-16T10:00,27.7,46.0,0.0,5.8,112.0,461.0,0.321,26.4,959.2,18.0,506.6
20.56239,74.395164,503.0,2024-11-16T11:00,29.2,41.0,0.0,7.0,113.0,579.0,0.321,26.4,958.4,20.5,605.9
20.56239,74.395164,503.0,2024-11-16T12:00,30.0,39.0,0.0,6.8,119.0,636.0,0.321,26.4,957.1,20.9,639.0
20.56239,74.395164,503.0,2024-11-16T13:00,31.0,37.0,0.0,4.3,178.0,597.0,0.321,26.4,956.1,20.5,576.1
20.56239,74.395164,503.0,2024-11-16T14:00,31.0,36.0,0.0,3.5,168.0,359.0,0.321,26.4,955.4,17.3,330.2
20.56239,74.395164,503.0,2024-11-16T15:00,31.1,35.0,0.0,1.2,129.0,301.0,0.321,26.4,954.7,14.4,258.1
20.56239,74.395164,503.0,2024-11-16T16:00,31.0,35.0,0.0,4.9,2.0,182.0,0.32,26.4,954.4,11.2,135.4
20.56239,74.395164,503.0,2024-11-16T17:00,29.1,40.0,0.0,13.4,37.0,49.0,0.32,26.4,954.7,21.6,18.6
20.56239,74.395164,503.0,2024-11-16T18:00,27.1,46.0,0.0,14.4,48.0,1.0,0.32,26.5,955.1,23.0,0.0
20.56239,74.395164,503.0,2024-11-16T19:00,26.1,50.0,0.0,10.7,73.0,0.0,0.32,26.5,955.9,24.5,0.0
20.56239,74.395164,503.0,2024-11-16T20:00,24.3,58.0,0.0,5.6,65.0,0.0,0.32,26.5,956.5,17.3,0.0
20.56239,74.395164,503.0,2024-11-16T21:00,23.6,63.0,0.0,1.1,81.0,0.0,0.32,26.5,957.0,7.9,0.0
20.56239,74.395164,503.0,2024-11-16T22:00,23.0,65.0,0.0,0.4,243.0,0.0,0.32,26.5,957.2,1.8,0.0
20.56239,74.395164,503.0,2024-11-16T23:00,21.7,69.0,0.0,4.3,2.0,0.0,0.32,26.5,956.8,5.8,0.0
20.56239,74.395164,503.0,2024-11-17T00:00,20.9,72.0,0.0,5.1,6.0,0.0,0.32,26.5,956.3,7.2,0.0
20.56239,74.395164,503.0,2024-11-17T01:00,20.6,73.0,0.0,3.2,3.0,0.0,0.32,26.5,955.9,6.8,0.0
20.56239,74.395164,503.0,2024-11-17T02:00,20.5,72.0,0.0,1.5,14.0,0.0,0.32,26.5,955.7,4.3,0.0
20.56239,74.395164,503.0,2024-11-17T03:00,20.0,73.0,0.0,0.6,342.0,0.0,0.32,26.5,955.6,2.2,0.0
20.56239,74.395164,503.0,2024-11-17T04:00,19.3,75.0,0.0,1.3,360.0,0.0,0.32,26.5,955.4,2.2,0.0
20.56239,74.395164,503.0,2024-11-17T05:00,18.7,75.0,0.0,3.1,7.0,0.0,0.32,26.5,955.5,4.3,0.0
20.56239,74.395164,503.0,2024-11-17T06:00,18.7,80.0,0.0,0.9,349.0,0.0,0.319,26.5,956.1,1.8,0.0
20.56239,74.395164,503.0,2024-11-17T07:00,20.0,73.0,0.0,5.4,60.0,14.0,0.319,26.5,957.0,5.0,30.5
20.56239,74.395164,503.0,2024-11-17T08:00,22.6,62.0,0.0,4.7,97.0,132.0,0.319,26.5,958.1,13.0,182.4
20.56239,74.395164,503.0,2024-11-17T09:00,25.3,53.0,0.0,5.9,117.0,311.0,0.319,26.5,958.8,16.2,368.1
20.56239,74.395164,503.0,2024-11-17T10:00,27.6,40.0,0.0,9.6,107.0,473.0,0.319,26.5,959.0,22.7,520.1
20.56239,74.395164,503.0,2024-11-17T11:00,29.1,35.0,0.0,11.5,100.0,589.0,0.319,26.5,958.6,26.3,616.5
20.56239,74.395164,503.0,2024-11-17T12:00,30.0,33.0,0.0,11.7,92.0,644.0,0.319,26.5,957.8,27.4,647.2
20.56239,74.395164,503.0,2024-11-17T13:00,30.5,32.0,0.0,11.4,84.0,631.0,0.319,26.5,956.7,27.4,609.0
20.56239,74.395164,503.0,2024-11-17T14:00,30.6,31.0,0.0,11.6,75.0,553.0,0.319,26.5,955.9,26.6,508.7
20.56239,74.395164,503.0,2024-11-17T15:00,30.1,32.0,0.0,12.4,71.0,417.0,0.318,26.5,955.4,25.9,357.6
20.56239,74.395164,503.0,2024-11-17T16:00,29.3,33.0,0.0,12.5,72.0,240.0,0.318,26.5,955.5,25.9,178.5
20.56239,74.395164,503.0,2024-11-17T17:00,27.7,37.0,0.0,9.7,75.0,70.0,0.318,26.5,955.6,23.8,26.4
20.56239,74.395164,503.0,2024-11-17T18:00,25.7,42.0,0.0,9.6,82.0,1.0,0.317,26.5,955.9,17.6,0.0
20.56239,74.395164,503.0,2024-11-17T19:00,24.7,45.0,0.0,11.6,75.0,0.0,0.317,26.5,956.4,19.1,0.0
20.56239,74.395164,503.0,2024-11-17T20:00,23.8,47.0,0.0,10.1,57.0,0.0,0.317,26.5,956.7,19.1,0.0
20.56239,74.395164,503.0,2024-11-17T21:00,22.6,51.0,0.0,6.7,54.0,0.0,0.317,26.5,957.0,16.6,0.0
20.56239,74.395164,503.0,2024-11-17T22:00,21.9,54.0,0.0,3.7,104.0,0.0,0.317,26.5,957.4,9.4,0.0
20.56239,74.395164,503.0,2024-11-17T23:00,21.0,57.0,0.0,2.2,138.0,0.0,0.317,26.5,957.4,5.0,0.0
20.56239,74.395164,503.0,2024-11-18T00:00,20.2,62.0,0.0,0.9,180.0,0.0,0.317,26.5,956.9,3.2,0.0
20.56239,74.395164,503.0,2024-11-18T01:00,19.6,63.0,0.0,1.1,360.0,0.0,0.317,26.5,956.4,1.4,0.0
20.56239,74.395164,503.0,2024-11-18T02:00,19.2,65.0,0.0,0.7,346.0,0.0,0.317,26.5,956.2,2.9,0.0
20.56239,74.395164,503.0,2024-11-18T03:00,18.8,67.0,0.0,0.6,288.0,0.0,0.317,26.5,956.0,1.4,0.0
20.56239,74.395164,503.0,2024-11-18T04:00,18.1,69.0,0.0,1.9,292.0,0.0,0.317,26.5,956.0,2.5,0.0
20.56239,74.395164,503.0,2024-11-18T05:00,17.7,70.0,0.0,2.4,287.0,0.0,0.317,26.5,956.0,3.6,0.0
20.56239,74.395164,503.0,2024-11-18T06:00,17.4,72.0,0.0,1.4,247.0,0.0,0.323,26.5,956.7,2.2,0.0
20.56239,74.395164,503.0,2024-11-18T07:00,18.3,69.0,0.0,2.6,245.0,14.0,0.323,26.5,957.6,3.6,30.6
20.56239,74.395164,503.0,2024-11-18T08:00,21.3,56.0,0.0,1.9,221.0,135.0,0.323,26.5,958.8,9.0,187.0
20.56239,74.395164,503.0,2024-11-18T09:00,24.1,45.0,0.0,3.8,135.0,318.0,0.323,26.5,959.9,13.3,376.7
20.56239,74.395164,503.0,2024-11-18T10:00,26.5,36.0,0.0,6.7,114.0,484.0,0.323,26.5,960.0,18.7,532.4
20.56239,74.395164,503.0,2024-11-18T11:00,28.0,31.0,0.0,9.1,98.0,602.0,0.322,26.5,959.3,23.0,630.3
20.56239,74.395164,503.0,2024-11-18T12:00,28.8,29.0,0.0,9.8,83.0,657.0,0.322,26.5,958.3,24.1,660.3
20.56239,74.395164,503.0,2024-11-18T13:00,29.2,29.0,0.0,10.7,74.0,644.0,0.322,26.5,957.2,25.2,621.6
20.56239,74.395164,503.0,2024-11-18T14:00,29.2,29.0,0.0,11.6,71.0,562.0,0.322,26.5,956.5,25.9,517.0
20.56239,74.395164,503.0,2024-11-18T15:00,28.8,28.0,0.0,12.5,70.0,423.0,0.322,26.5,956.3,25.9,362.7
20.56239,74.395164,503.0,2024-11-18T16:00,27.9,29.0,0.0,13.3,71.0,245.0,0.322,26.5,956.1,25.9,182.1
20.56239,74.395164,503.0,2024-11-18T17:00,26.1,33.0,0.0,10.3,67.0,73.0,0.322,26.5,956.5,24.8,27.3
20.56239,74.395164,503.0,2024-11-18T18:00,23.7,40.0,0.0,8.5,52.0,1.0,0.319,26.5,956.2,17.6,0.0
20.56239,74.395164,503.0,2024-11-18T19:00,22.3,46.0,0.0,7.1,38.0,0.0,0.319,26.5,956.8,13.3,0.0
20.56239,74.395164,503.0,2024-11-18T20:00,21.4,52.0,0.0,6.6,43.0,0.0,0.319,26.5,957.4,10.8,0.0
20.56239,74.395164,503.0,2024-11-18T21:00,20.6,56.0,0.0,5.3,78.0,0.0,0.319,26.5,957.8,9.7,0.0
20.56239,74.395164,503.0,2024-11-18T22:00,19.9,60.0,0.0,3.9,103.0,0.0,0.319,26.5,958.2,7.2,0.0
20.56239,74.395164,503.0,2024-11-18T23:00,19.5,64.0,0.0,1.0,112.0,0.0,0.319,26.5,958.0,5.4,0.0
20.56239,74.395164,503.0,2024-11-19T00:00,18.9,65.0,0.0,0.4,270.0,0.0,0.319,26.5,957.9,1.8,0.0
20.56239,74.395164,503.0,2024-11-19T01:00,18.5,66.0,0.0,1.0,292.0,0.0,0.319,26.5,957.4,1.4,0.0
20.56239,74.395164,503.0,2024-11-19T02:00,17.9,68.0,0.0,2.3,252.0,0.0,0.319,26.5,957.0,2.9,0.0
20.56239,74.395164,503.0,2024-11-19T03:00,17.3,70.0,0.0,2.1,290.0,0.0,0.319,26.5,956.5,3.2,0.0
20.56239,74.395164,503.0,2024-11-19T04:00,17.2,71.0,0.0,2.2,312.0,0.0,0.319,26.5,956.6,2.9,0.0
20.56239,74.395164,503.0,2024-11-19T05:00,16.9,72.0,0.0,3.4,238.0,0.0,0.319,26.5,957.1,4.0,0.0
20.56239,74.395164,503.0,2024-11-19T06:00,16.0,77.0,0.0,2.6,236.0,0.0,0.325,26.5,958.0,3.6,0.0
20.56239,74.395164,503.0,2024-11-19T07:00,17.0,73.0,0.0,3.9,254.0,13.0,0.325,26.5,958.9,5.4,28.4
20.56239,74.395164,503.0,2024-11-19T08:00,20.4,61.0,0.0,2.2,235.0,131.0,0.325,26.5,960.2,9.7,181.9
20.56239,74.395164,503.0,2024-11-19T09:00,23.1,51.0,0.0,4.4,153.0,313.0,0.325,26.5,960.9,14.4,371.1
20.56239,74.395164,503.0,2024-11-19T10:00,25.7,43.0,0.0,8.8,136.0,480.0,0.325,26.5,960.9,20.9,528.2
20.56239,74.395164,503.0,2024-11-19T11:00,27.2,34.0,0.0,10.6,116.0,598.0,0.325,26.5,960.3,25.2,626.3
20.56239,74.395164,503.0,2024-11-19T12:00,28.0,31.0,0.0,10.3,101.0,654.0,0.325,26.4,959.4,25.2,657.4
20.56239,74.395164,503.0,2024-11-19T13:00,28.5,30.0,0.0,10.3,91.0,641.0,0.325,26.4,958.4,24.8,618.7
20.56239,74.395164,503.0,2024-11-19T14:00,28.5,31.0,0.0,10.9,84.0,559.0,0.324,26.4,957.5,24.8,514.2
20.56239,74.395164,503.0,2024-11-19T15:00,28.1,34.0,0.0,12.2,76.0,418.0,0.324,26.4,957.0,25.2,358.3
20.56239,74.395164,503.0,2024-11-19T16:00,27.1,36.0,0.0,13.4,70.0,239.0,0.324,26.4,956.8,25.6,177.5
20.56239,74.395164,503.0,2024-11-19T17:00,25.5,40.0,0.0,9.9,71.0,69.0,0.324,26.4,956.9,24.8,25.6
20.56239,74.395164,503.0,2024-11-19T18:00,23.7,46.0,0.0,10.2,60.0,1.0,0.323,26.4,957.3,16.9,0.0
20.56239,74.395164,503.0,2024-11-19T19:00,22.4,51.0,0.0,9.3,49.0,0.0,0.323,26.4,957.6,17.3,0.0
20.56239,74.395164,503.0,2024-11-19T20:00,20.7,58.0,0.0,6.6,35.0,0.0,0.323,26.4,957.6,14.8,0.0
20.56239,74.395164,503.0,2024-11-19T21:00,20.1,61.0,0.0,4.1,38.0,0.0,0.323,26.4,957.8,9.4,0.0
20.56239,74.395164,503.0,2024-11-19T22:00,19.8,62.0,0.0,2.9,101.0,0.0,0.323,26.4,958.0,5.4,0.0
20.56239,74.395164,503.0,2024-11-19T23:00,19.2,65.0,0.0,2.3,108.0,0.0,0.323,26.4,957.7,4.3,0.0
20.56239,74.395164,503.0,2024-11-20T00:00,18.8,67.0,0.0,1.3,90.0,0.0,0.323,26.4,957.3,3.6,0.0
20.56239,74.395164,503.0,2024-11-20T01:00,18.3,69.0,0.0,0.9,323.0,0.0,0.323,26.4,956.9,2.2,0.0
20.56239,74.395164,503.0,2024-11-20T02:00,17.7,72.0,0.0,1.7,328.0,0.0,0.323,26.4,956.2,2.5,0.0
20.56239,74.395164,503.0,2024-11-20T03:00,17.4,73.0,0.0,0.9,323.0,0.0,0.323,26.4,955.9,2.9,0.0
20.56239,74.395164,503.0,2024-11-20T04:00,17.0,75.0,0.0,0.6,236.0,0.0,0.323,26.4,955.9,1.4,0.0
20.56239,74.395164,503.0,2024-11-20T05:00,16.5,77.0,0.0,0.6,288.0,0.0,0.323,26.4,956.2,1.1,0.0
20.56239,74.395164,503.0,2024-11-20T06:00,15.9,81.0,0.0,1.0,329.0,0.0,0.324,26.4,957.2,1.8,0.0
20.56239,74.395164,503.0,2024-11-20T07:00,17.0,77.0,0.0,1.5,315.0,12.0,0.324,26.4,958.4,2.9,26.3
20.56239,74.395164,503.0,2024-11-20T08:00,20.3,64.0,0.0,2.4,343.0,129.0,0.324,26.4,959.6,9.7,179.6
20.56239,74.395164,503.0,2024-11-20T09:00,23.1,51.0,0.0,3.6,99.0,308.0,0.324,26.3,960.6,13.3,365.5
20.56239,74.395164,503.0,2024-11-20T10:00,25.2,44.0,0.0,7.3,126.0,472.0,0.324,26.3,960.5,19.4,519.7
20.56239,74.395164,503.0,2024-11-20T11:00,26.5,39.0,0.0,9.5,123.0,588.0,0.324,26.3,959.5,23.8,616.0
20.56239,74.395164,503.0,2024-11-20T12:00,27.3,37.0,0.0,8.3,117.0,642.0,0.324,26.3,958.4,23.8,645.5
20.56239,74.395164,503.0,2024-11-20T13:00,27.8,35.0,0.0,7.5,110.0,629.0,0.324,26.3,957.3,22.3,607.2
20.56239,74.395164,503.0,2024-11-20T14:00,28.0,34.0,0.0,6.9,99.0,549.0,0.323,26.3,956.4,20.9,505.0
20.56239,74.395164,503.0,2024-11-20T15:00,27.8,34.0,0.0,7.0,86.0,412.0,0.323,26.3,956.0,19.4,353.2
20.56239,74.395164,503.0,2024-11-20T16:00,27.1,37.0,0.0,8.7,69.0,236.0,0.323,26.3,956.0,18.0,175.2
20.56239,74.395164,503.0,2024-11-20T17:00,25.3,42.0,0.0,9.5,54.0,67.0,0.323,26.3,956.2,18.0,24.8
20.56239,74.395164,503.0,2024-11-20T18:00,23.4,47.0,0.0,11.7,46.0,1.0,0.324,26.3,956.4,19.1,0.0
20.56239,74.395164,503.0,2024-11-20T19:00,22.2,53.0,0.0,10.4,42.0,0.0,0.324,26.3,957.0,19.1,0.0
20.56239,74.395164,503.0,2024-11-20T20:00,21.2,57.0,0.0,8.3,33.0,0.0,0.324,26.3,957.6,17.3,0.0
20.56239,74.395164,503.0,2024-11-20T21:00,19.8,62.0,0.0,5.2,27.0,0.0,0.324,26.3,957.6,13.0,0.0
20.56239,74.395164,503.0,2024-11-20T22:00,19.4,64.0,0.0,1.5,36.0,0.0,0.324,26.3,957.6,6.8,0.0
20.56239,74.395164,503.0,2024-11-20T23:00,18.8,66.0,0.0,0.8,117.0,0.0,0.324,26.3,957.3,2.2,0.0
20.56239,74.395164,503.0,2024-11-21T00:00,18.3,68.0,0.0,1.0,135.0,0.0,0.324,26.3,956.7,1.8,0.0
20.56239,74.395164,503.0,2024-11-21T01:00,17.8,70.0,0.0,0.4,243.0,0.0,0.324,26.3,956.3,1.8,0.0
20.56239,74.395164,503.0,2024-11-21T02:00,16.9,74.0,0.0,2.2,279.0,0.0,0.324,26.3,955.7,2.9,0.0
20.56239,74.395164,503.0,2024-11-21T03:00,16.3,77.0,0.0,3.1,283.0,0.0,0.324,26.2,955.4,5.4,0.0
20.56239,74.395164,503.0,2024-11-21T04:00,15.7,79.0,0.0,2.9,300.0,0.0,0.324,26.2,955.2,5.8,0.0
20.56239,74.395164,503.0,2024-11-21T05:00,15.7,78.0,0.0,2.2,312.0,0.0,0.324,26.2,955.2,5.4,0.0
20.56239,74.395164,503.0,2024-11-21T06:00,16.1,77.0,0.0,0.4,270.0,0.0,0.325,26.2,956.5,2.9,0.0
20.56239,74.395164,503.0,2024-11-21T07:00,17.0,75.0,0.0,1.1,279.0,12.0,0.325,26.2,957.5,1.8,26.3
20.56239,74.395164,503.0,2024-11-21T08:00,20.2,62.0,0.0,2.3,342.0,127.0,0.325,26.2,958.8,9.0,177.3
20.56239,74.395164,503.0,2024-11-21T09:00,22.8,52.0,0.0,3.3,84.0,307.0,0.325,26.2,959.5,13.0,364.6
20.56239,74.395164,503.0,2024-11-21T10:00,24.8,46.0,0.0,6.2,123.0,470.0,0.325,26.2,959.4,18.0,517.7
20.56239,74.395164,503.0,2024-11-21T11:00,26.2,42.0,0.0,6.7,128.0,587.0,0.324,26.2,958.6,20.2,615.1
20.56239,74.395164,503.0,2024-11-21T12:00,27.1,40.0,0.0,5.3,125.0,642.0,0.324,26.2,957.7,20.2,645.6
20.56239,74.395164,503.0,2024-11-21T13:00,27.7,39.0,0.0,4.6,121.0,628.0,0.324,26.2,956.8,18.4,606.3
20.56239,74.395164,503.0,2024-11-21T14:00,28.0,37.0,0.0,4.3,112.0,548.0,0.324,26.1,956.1,17.3,504.1
20.56239,74.395164,503.0,2024-11-21T15:00,28.0,37.0,0.0,5.4,96.0,410.0,0.324,26.1,955.6,15.8,351.4
20.56239,74.395164,503.0,2024-11-21T16:00,27.4,38.0,0.0,7.9,86.0,236.0,0.324,26.1,955.6,16.6,175.2
20.56239,74.395164,503.0,2024-11-21T17:00,25.5,43.0,0.0,8.5,72.0,68.0,0.324,26.1,955.8,16.6,25.0
20.56239,74.395164,503.0,2024-11-21T18:00,23.4,50.0,0.0,11.1,58.0,1.0,0.324,26.1,956.2,17.6,0.0
20.56239,74.395164,503.0,2024-11-21T19:00,22.3,53.0,0.0,10.6,56.0,0.0,0.324,26.1,956.8,18.4,0.0
20.56239,74.395164,503.0,2024-11-21T20:00,21.2,58.0,0.0,8.3,60.0,0.0,0.324,26.1,957.3,17.3,0.0
20.56239,74.395164,503.0,2024-11-21T21:00,19.9,65.0,0.0,5.7,79.0,0.0,0.324,26.1,957.5,13.0,0.0
20.56239,74.395164,503.0,2024-11-21T22:00,19.0,69.0,0.0,2.4,163.0,0.0,0.324,26.1,957.6,7.2,0.0
20.56239,74.395164,503.0,2024-11-21T23:00,18.2,74.0,0.0,3.1,208.0,0.0,0.324,26.1,957.1,5.0,0.0
20.56239,74.395164,503.0,2024-11-22T00:00,18.0,74.0,0.0,1.6,333.0,0.0,0.324,26.1,956.4,4.3,0.0
